,artist,song,uri,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
1560,van halen,black and blue,spotify:track:3sqhPpGhcz4PPQCG14Swjg,0.236,0.609,9,-13.744,1,0.0515,0.266,0.263,0.0749,0.647,200.583,325640,4
1562,kingdom come,get it on,spotify:track:2RhBpEgfPbuxciijmxYNTp,0.418,0.701,7,-13.222,1,0.0431,0.00809,0.000157,0.347,0.499,79.022,261596,4
1563,eddie money,walk on water,spotify:track:6TWYdlmZVmZYcJlQ82ff1K,0.608,0.836,2,-9.867,1,0.0467,0.28,0,0.179,0.589,119.033,278480,4
1564,george thorogood & the destroyers,you talk too much,spotify:track:0CkmYUb74ifJ3DYZ3ltJTA,0.396,0.843,9,-13.892,1,0.0455,0.121,8.8e-05,0.167,0.736,179.825,281093,4
1565,robert cray band,don't be afraid of the dark,spotify:track:0aF6dyaQOHXteyX91EoiJz,0.707,0.501,8,-12.143,1,0.0287,0.63,6.83e-05,0.0482,0.791,113.263,226507,4
1567,edie brickell & new bohemians,what i am,spotify:track:6hHUiDe461VUoTHnsplRYs,0.619,0.677,11,-11.728,0,0.0746,0.624,6.46e-05,0.0589,0.571,177.873,296360,4
1568,def leppard,armageddon it,spotify:track:16MQZkAIAAtI4X5NuiEwuq,0.65,0.921,9,-6.014,1,0.0359,0.000798,0.0298,0.134,0.648,119.8,322867,4
1569,henry lee summer,i wish i had a girl,spotify:track:6WoN3Qbw1FfayeJy09rFzR,0.636,0.594,9,-10.56,1,0.0276,0.06,0,0.351,0.86,127.702,264427,4
1570,eric clapton,after midnight,spotify:track:27mdmXNcO0gNpXlrWi9DPZ,0.617,0.664,0,-11.701,1,0.0345,0.0985,0,0.203,0.931,127.021,171013,4
1571,"crosby, stills & nash",got it made,spotify:track:4pWfowf1ai2BPg1iHlGVyT,0.607,0.567,0,-7.814,1,0.0363,0.884,6e-06,0.366,0.661,130.057,297120,4
1572,john cougar mellencamp,the real life,spotify:track:0dhYfZPCNJVV7ABvI1ZPNi,0.612,0.896,3,-3.034,0,0.0415,0.0797,0,0.249,0.791,136.127,237507,4
1573,jimmy page,wasting my time,spotify:track:62kxm44tMOH5cWs7HVIQz6,0.553,0.872,7,-10.706,1,0.0365,0.0318,0.0844,0.0818,0.577,127.037,268960,4
1574,david lee roth,stand up,spotify:track:5HlaPoizGrZAclPPH8ZXS4,0.692,0.773,9,-6.689,0,0.0362,0.00212,0.0558,0.097,0.856,133.613,282867,4
1575,randy newman,it's money that matters,spotify:track:5gUQPTljjDnEkpYPZ3ZvAP,0.725,0.576,2,-13.247,1,0.0298,0.0485,0.00406,0.066,0.757,124.648,247800,4
1576,bruce springsteen,all that heaven will allow,spotify:track:4jZjP5oX2dma3pe6dAPBK9,0.751,0.654,7,-12.149,1,0.028,0.243,2.04e-05,0.094,0.944,123.751,158440,4
1577,van halen,finish what ya started,spotify:track:37A5wFomo4EVz5tGInAynI,0.779,0.799,9,-14.766,1,0.0341,0.55,0.000404,0.0575,0.964,125.148,263133,4
1578,talking heads,(nothing but) flowers,spotify:track:4oEKgLZ8uTSioNKuO8Kydu,0.604,0.842,4,-5.314,0,0.0407,0.0507,0.000193,0.218,0.913,120.769,332093,4
1580,bob dylan,silvio,spotify:track:42KZovoCaiMhxskWGA68gt,0.613,0.833,0,-8.153,1,0.0462,0.312,0,0.199,0.845,161.819,185880,4
1581,julian cope,charlotte anne,spotify:track:5nGoA43WjD4Z06DUHBEoYV,0.491,0.683,7,-12.362,1,0.0307,0.00657,0.102,0.082,0.599,170.018,294760,4
1582,steve winwood,holding on,spotify:track:1F12mGFRXXwfgxspQ9vjjB,0.687,0.682,2,-14.139,1,0.03,0.0673,0.0149,0.195,0.945,120.004,376173,4
1583,the escape club,"wild, wild west",spotify:track:4Qn1QhHhUT01LfpBnC7xnf,0.724,0.907,11,-4.78,0,0.0632,0.0187,4.97e-06,0.0824,0.962,139.016,244827,4
1584,r.e.m.,stand,spotify:track:22UhQSbYimuCnvI0Y07gFX,0.653,0.738,4,-10.057,1,0.0285,0.397,0,0.0931,0.932,109.322,192960,4
1585,hunters & collectors,back on the breadline ,spotify:track:6SUmh7B1PGMYFZnrLdtg1I,0.588,0.649,2,-10.076,1,0.0273,0.0257,3.05e-05,0.0967,0.69,119.6,243800,4
1586,scorpions,rhythm of love,spotify:track:23rZ0vPDgEUhBfUvhdcCcW,0.348,0.789,7,-13.916,0,0.0329,0.256,0.0419,0.368,0.369,89.268,228373,4
1587,u2,in god's country,spotify:track:1AQYE6CcYKlzM8e9Df5i1g,0.497,0.704,2,-8.085,1,0.0324,0.0071,6.69e-05,0.783,0.607,125.919,176597,4
1588,new order,fine time,spotify:track:5Rpl8A5yTf7arQb9oVmBn0,0.711,0.954,0,-7.914,1,0.0707,0.000303,0.834,0.07,0.897,124.982,284093,4
1590,the feelies,away,spotify:track:2TjnCxxQRYn56Ye8gkUKiW,0.228,0.224,7,-12.749,1,0.0311,0.946,0.000222,0.273,0.18,60.3,213713,4
1591,pat benatar,all fired up,spotify:track:6XpczhG192lULA9i4JLqKJ,0.666,0.883,0,-9.601,1,0.0484,0.0826,0.000563,0.114,0.521,148.06,272200,4
1592,georgia satellites,open all night,spotify:track:5e0WxKvCExa9cz9cHiCKJ4,0.468,0.776,11,-11.041,0,0.0381,0.00473,2.7e-06,0.369,0.773,111.611,169800,4
1593,sting,be still my beating heart,spotify:track:58me6gfG81fNG4v3dpRhh5,0.659,0.468,7,-16.647,1,0.0395,0.266,0.000525,0.0427,0.505,101.422,334133,4
1594,bruce hornsby,look out any window,spotify:track:2doViFfuuafDzwg9az7QBk,0.6,0.671,4,-10.062,1,0.0277,0.24,0.00137,0.151,0.339,107.457,326227,4
1595,jane's addiction,jane says,spotify:track:7c1Dar0pIAW7w5TzaGjt9t,0.402,0.597,2,-9.258,1,0.0327,0.0385,2.09e-06,0.109,0.496,81.806,287000,4
1596,patti smith,up there down there,spotify:track:2hWbr9ROYS3au3s1bSRFZJ,0.586,0.864,5,-7.954,0,0.0361,0.209,2.23e-05,0.0779,0.699,128.206,289693,4
1597,psychedelic furs,all that money wants,spotify:track:4VfCtS5stiDTPjI7RYEKQC,0.454,0.716,7,-12.032,1,0.0322,0.000361,0.00209,0.205,0.796,119.843,225627,4
1598,shriekback,intoxication,spotify:track:0SizJqOKjIsxcJ0cW2W0FI,0.618,0.809,7,-10.906,1,0.0382,0.0562,0.0004,0.569,0.583,106.029,226507,4
1600,jerry harrison: casual gods,rev it up,spotify:track:0lrTnUNycE54yZ8tS6mgHn,0.718,0.722,9,-13.75,1,0.0428,0.0208,0.0135,0.0688,0.921,95.241,251467,4
1601,robbie robertson,sweet fire of love,spotify:track:5hBTs2lRqXCK9Hs8EkwyMe,0.586,0.639,4,-14.142,0,0.0419,0.123,9.1e-05,0.0656,0.6,119.98,316707,4
1602,the traveling wilburys,handle with care,spotify:track:1vQxicuNSODoBECPMFjHMG,0.676,0.771,7,-5.981,1,0.0283,0.109,0,0.247,0.708,115.073,199587,4
1603,the smithereens,only a memory,spotify:track:4QlKsURJWveSH9C8pLQKWq,0.445,0.801,8,-13.414,0,0.0446,0.225,0.088,0.0778,0.619,132.557,223293,4
1604,foreigner,heart turns to stone,spotify:track:4aFNkzXifTfkc452lMHmym,0.622,0.873,9,-7.03,0,0.0339,0.0184,0.00035,0.0997,0.58,120.142,250773,4
1605,the screaming tribesmen,i've got a feeling,spotify:track:1sNjD4L6RQ3ZE6VKN9QoK8,0.511,0.757,2,-10.134,1,0.0404,0.00181,6.73e-06,0.105,0.723,129.209,237027,4
1606,john cougar mellencamp,rooty toot toot,spotify:track:3GwtJVyiwj5SSOvLcxWcu6,0.73,0.881,2,-2.736,1,0.0539,0.206,0.00239,0.314,0.942,126.002,209373,4
1607,big audio dynamite,just play music!,spotify:track:57qkAQdcTqTV2kdZmTzAG8,0.698,0.657,10,-13.531,0,0.0516,0.0517,0.00062,0.39,0.962,114.629,252800,4
1608,john hiatt,slow turning,spotify:track:2ecF62pLoKSkRimuBCu8ad,0.716,0.825,5,-6.72,1,0.0281,0.176,1.74e-06,0.121,0.898,134.752,215027,4
1609,the house of love,christine,spotify:track:768hALxoNaIj1R01VHyg5z,0.35,0.744,4,-4.888,1,0.0404,0.000522,0.826,0.347,0.474,128.591,206333,4
1610,the primitives,way behind me,spotify:track:2n7ldKXEYiKrcF9HC9nQP8,0.481,0.626,7,-10.057,1,0.0291,0.165,0,0.153,0.829,92.501,188360,4
1611,the church,under the milky way,spotify:track:1RCtHLyq1xIbgGMrYRrKJ2,0.578,0.583,9,-13.416,0,0.0269,0.0548,0.199,0.125,0.519,135.986,297600,4
1613,the moody blues,i know you're out there somewhere,spotify:track:4JGkSbpXu1ufwkZhC4PFZJ,0.61,0.505,7,-17.173,1,0.0325,0.114,0.00117,0.191,0.675,136.721,397067,4
1614,rhythm corps,common ground,spotify:track:0JFy4X029ygOzpZTCwjjVk,0.395,0.837,0,-7.145,1,0.0423,0.268,0.000257,0.268,0.442,78.833,237819,4
1615,great white,save your love,spotify:track:1X1TonvQws8wxagWJmnUNj,0.455,0.441,7,-13.387,1,0.028,0.341,0.00133,0.163,0.163,111.648,346027,4
1616,the pursuit of happiness,i'm an adult now,spotify:track:3V1rmBGMWs3GmcM8wkxRki,0.582,0.672,9,-11.219,1,0.0336,0.000492,0.3,0.0839,0.81,135.795,269973,4
1617,alannah myles,black velvet,spotify:track:1KU5EHSz04JhGg3rReGJ0N,0.754,0.366,8,-10.07,1,0.0312,0.273,9.04e-05,0.106,0.469,91.147,287440,4
1618,love and rockets,so alive,spotify:track:7pfP8Z9M9KRUtzTLcnjem5,0.698,0.567,10,-13.968,1,0.0296,0.00548,0.234,0.147,0.919,118.826,257827,4
1619,rod stewart,downtown train,spotify:track:5XJzh2c0roCc6GDs8PrILx,0.527,0.584,10,-7.965,1,0.0314,0.0878,0.000103,0.117,0.271,114.941,279413,4
1620,the b-52's,love shack,spotify:track:4W4wYHtsrgDiivRASVOINL,0.701,0.803,5,-6.786,0,0.0545,0.0544,1.54e-06,0.7,0.903,133.608,320680,4
1621,tom petty and the heartbreakers,i won't back down,spotify:track:27xuWltat8u0FQQvmmqd1P,0.583,0.331,7,-10.976,1,0.0259,0.738,1.7e-05,0.953,0.3,103.944,206733,4
1623,the replacements,i'll be you,spotify:track:4J5VFtuLhbgKhz6UKkABXR,0.591,0.86,7,-5.986,1,0.0319,0.0058,1.31e-05,0.411,0.6,129.412,209387,4
1624,the cure,fascination street,spotify:track:23j7dlNIalftynH6fNllR9,0.508,0.91,0,-5.743,0,0.0786,0.00134,0.465,0.15,0.491,100.058,316173,4
1625,michael penn,no myth,spotify:track:4SZozsPsG0vJ2Ti8BGxKsR,0.633,0.795,0,-7.617,1,0.0319,0.054,8.83e-05,0.34,0.833,103.504,250813,4
1626,the ocean blue,between something and nothing,spotify:track:1Nm7gI6fbdeUMWSA1YSpEk,0.463,0.89,0,-9.943,1,0.029,0.00929,0.577,0.498,0.912,150.066,242027,4
1627,xtc,the mayor of simpleton,spotify:track:2eHfrQPpF3BqMdW0YZDeq4,0.564,0.942,7,-7.156,1,0.0297,0.0126,0.000328,0.33,0.95,139.244,237933,4
1628,robyn hitchcock & the egyptians,madonna of the wasps,spotify:track:2pRZG5wb6lDjVFjnnxz6sR,0.379,0.911,2,-8.744,1,0.0453,0.000556,0.003,0.34,0.549,141.464,186067,4
1629,the rolling stones,rock and a hard place,spotify:track:7aZB40a3Zydggr8wJf1lhO,0.598,0.957,9,-4.391,0,0.0451,0.00934,5.36e-05,0.0902,0.864,129.082,324493,4
1630,the fixx,driven out,spotify:track:0lT3Q3GFZQCzyiwFEam4TG,0.474,0.886,4,-8.947,0,0.0882,0.0421,0.000151,0.203,0.635,130.434,239400,4
1631,tom petty,free fallin',spotify:track:5tVA6TkbaAH9QMITTQRrNv,0.623,0.449,5,-13.333,1,0.0253,0.212,0,0.0613,0.572,84.383,256000,4
1632,elvis costello,veronica,spotify:track:5zHgT1ibsBrSOEnQwZapto,0.63,0.757,0,-6.731,1,0.0359,0.128,4.9e-05,0.355,0.737,153.989,189507,4
1633,anderson bruford wakeman howe,brother of mine,spotify:track:0apBXMrFVOPyo1f7sQMzgQ,0.343,0.639,0,-10.589,1,0.0329,0.439,5.64e-06,0.073,0.486,101.196,619827,4
1634,the b-52's,roam,spotify:track:5fqcIHU6DhQtFKVO5XSdQs,0.636,0.939,9,-5.551,1,0.0837,0.0485,6.69e-06,0.271,0.694,134.937,295133,4
1635,big audio dynamite,james brown,spotify:track:0W2Xfl0t9JojDut31fFvs1,0.689,0.87,1,-10.302,0,0.0553,0.181,0.00126,0.435,0.964,135.515,308667,4
1636,the sugarcubes,regina,spotify:track:2oc83TL2gE4RHQMH529lQR,0.564,0.711,11,-12.206,0,0.0367,0.0683,0,0.321,0.559,94.882,279067,4
1638,lou reed,dirty blvd.,spotify:track:4TDLfAmx45EpSiQYG6hCzT,0.711,0.412,2,-13.873,1,0.0659,0.308,0.00126,0.0882,0.849,123.35,209267,4
1639,eric clapton,pretending,spotify:track:2cu4KvdykqkUOUsHu3NiTD,0.602,0.872,9,-6.211,1,0.029,0.168,0.000705,0.0545,0.668,98.452,283280,4
1640,the call,let the day begin,spotify:track:7mBTxMVwCB9fs4giIDt6kz,0.582,0.866,2,-10.47,1,0.0588,0.0733,0.0176,0.107,0.467,124.134,231667,4
1641,the cure,lovesong,spotify:track:0X5C4WjQNubRysTkHOubz3,0.611,0.813,9,-7.689,0,0.0279,0.339,0.898,0.224,0.821,140.112,209573,4
1642,the doobie brothers,the doctor,spotify:track:5Qb7gx7gcxsYi3l7FHHm56,0.567,0.916,3,-7.263,1,0.0457,0.0134,0.00108,0.0691,0.748,148.011,225853,4
1643,tesla,love song,spotify:track:0vJUdIefT5caKla9H8b1q4,0.354,0.318,2,-9.974,1,0.034,0.343,0.0389,0.113,0.281,81.854,323360,4
1644,eric clapton,bad love,spotify:track:0MSBMSfQzkfG5jq8e4vTE1,0.559,0.862,7,-7.819,1,0.0514,0.283,0.00106,0.546,0.434,124.596,308747,4
1645,the doobie brothers,need a little taste of love,spotify:track:7785ghT4ZHFYUyniLySfRl,0.605,0.919,9,-8.372,1,0.0503,0.000382,0.00139,0.057,0.84,115.006,245413,4
1646,pixies,here comes your man,spotify:track:4IvZLDtwBHmBmwgDIUbuwa,0.669,0.795,2,-10.865,1,0.0285,0.00772,0.0781,0.401,0.882,124.594,201187,4
1647,the waterboys,fisherman's blues,spotify:track:0i0yTnhVQV2J44vrLVU3dD,0.371,0.847,9,-4.564,0,0.0803,0.0032,6.28e-06,0.107,0.62,137.97,266667,4
1648,kate bush,love and anger,spotify:track:6vlfO9zQB9Vt4rk2X9zeJn,0.597,0.66,5,-13.323,1,0.0411,0.254,0.0382,0.125,0.605,119.473,282173,4
1649,the jesus and mary chain,blues from a gun,spotify:track:74fLpgpdOHDz14DUQGfzwR,0.444,0.947,11,-5.226,1,0.0589,2.33e-05,0.0111,0.25,0.397,123.892,284107,4
1650,the psychedelic furs,house,spotify:track:3wb8gABvLjAZ2gQXzcBkrI,0.508,0.814,5,-9.923,1,0.0364,0.148,0.017,0.0864,0.57,137.298,311973,4
1651,ian mcculloch,proud to fall,spotify:track:3ej9RbOs0LaqbJsd5GOFrJ,0.638,0.737,0,-8.455,1,0.0276,0.00893,0.000136,0.125,0.769,131.23,237746,4
1652,trevor rabin,something to hold on to,spotify:track:0kkERkmuDyHgooK36SjSf2,0.568,0.7,2,-10.378,1,0.0312,0.147,0.000129,0.318,0.695,96.098,307160,4
1653,pete townshend,a friend is a friend,spotify:track:74Jo8fI3s0JQbswKoU0YyG,0.544,0.465,2,-12.65,1,0.0295,0.0567,7.83e-05,0.0418,0.371,170.911,286573,4
1654,david crosby,drive my car,spotify:track:6BsF46r2jFRxWBkVxHWCEc,0.521,0.792,7,-6.421,1,0.0441,0.00737,2.2e-06,0.392,0.472,103.152,228213,4
1655,elvis costello,...this town...,spotify:track:7bfaGEsUeb8dGWg58uxyyA,0.708,0.717,7,-7.762,1,0.0678,0.156,6.02e-06,0.0431,0.848,130.025,270200,4
1656,bob mould,see a little light,spotify:track:7LdKMBKthcdBnAqlAIGqCB,0.552,0.774,2,-9.106,1,0.0292,0.0168,0,0.0701,0.783,110.906,212067,4
1657,the smithereens,a girl like you,spotify:track:4qz8PpznLcX5AtoUusIiAh,0.657,0.828,1,-9.344,1,0.0283,0.0892,0,0.0575,0.908,123.799,282867,4
1658,the alarm,sold me down the river,spotify:track:6jQWsLWbohIOK83MotZ9y7,0.632,0.815,2,-7.81,1,0.0312,0.0329,0,0.0403,0.687,113.273,250729,4
1659,billy squier,don't say you love me,spotify:track:1NeNO7rIKM7FJh0xMmObcR,0.418,0.933,11,-4.812,1,0.0362,0.051,0.000177,0.32,0.776,179.574,270227,4
1660,violent femmes,nightmares,spotify:track:0lmLAMV1qswZ7VU2uUhCa0,0.69,0.63,2,-8.677,1,0.0345,0.0032,0.00136,0.292,0.788,73.617,211133,4
1661,the cult,fire woman,spotify:track:2rbcCco3PrSyMinVJdh61J,0.49,0.854,7,-7.489,1,0.0407,0.000258,0.000735,0.299,0.443,132.032,307960,4
1662,stevie nicks,rooms on fire,spotify:track:0QVlQTzp10Tj4Xql9ZRJzo,0.615,0.921,9,-4.676,0,0.041,0.0731,0.000179,0.443,0.744,126.947,274520,4
1663,ramones,pet sematary,spotify:track:2PN0JeaGtkHrlcmwZFWzBM,0.468,0.825,2,-12.853,0,0.0365,0.00159,0.000169,0.143,0.661,148.295,210333,4
1664,tom petty,runnin' down a dream,spotify:track:4AiMaeCXwsldpwvA5wu5gM,0.451,0.89,9,-12.737,1,0.0435,0.00045,0.167,0.495,0.412,169.934,292000,4
1665,eddie money,peace in our time,spotify:track:4DINaOcmczOIrUwKsNqmew,0.617,0.801,11,-7.333,1,0.0624,0.366,0,0.141,0.402,122.03,301840,4
1666,jackson browne,world in motion,spotify:track:0W3aQ8vdiED0M4TJviPUKg,0.676,0.695,2,-12.25,1,0.031,0.18,0.000225,0.158,0.95,139.758,259373,4
1667,the jesus and mary chain,head on,spotify:track:7ovOXoXhWyJleZfOfsANyp,0.561,0.871,0,-5.48,1,0.0314,0.000179,0.237,0.0925,0.517,138.978,251480,4
1668,cowboy junkies,sweet jane,spotify:track:71OzN2JM6BoQD3JO9hiJFi,0.604,0.203,7,-22.191,1,0.0317,0.355,0.0846,0.111,0.802,167.329,214973,4
1669,traveling wilburys,last night,spotify:track:6hOCmsiGjQaS27iiLe2t0i,0.814,0.896,0,-6.226,1,0.0317,0.157,0.000199,0.356,0.973,124.401,231240,4
1670,adrian belew,oh daddy,spotify:track:6XEewx0jsAB3lM15M6bq8G,0.791,0.658,2,-8.921,1,0.0464,0.244,1.89e-05,0.303,0.92,132.036,186733,4
1671,hoodoo gurus,come anytime,spotify:track:3F3xAlgBwuPr3B0iNRMyM1,0.37,0.966,4,-3.295,0,0.114,0.0114,0.0649,0.0797,0.566,172.161,199813,4
1672,the mighty lemon drops,into the heart of love,spotify:track:2VCFi5ip26tTQ3JiMyWxvq,0.539,0.818,2,-8.805,1,0.0317,0.0401,0.00131,0.776,0.833,133.998,176893,4
1673,pixies,monkey gone to heaven,spotify:track:6BT7qiDY4A5tOyklohjQuW,0.654,0.39,6,-10.638,0,0.0307,0.00418,0.0069,0.271,0.566,116.572,175333,4
1674,the b-52's,channel z,spotify:track:2W5MOhFWk9rPsMHQMqfTdj,0.654,0.752,1,-7.45,1,0.0296,0.00125,5.56e-05,0.0142,0.739,131.392,290067,4
1675,stevie ray vaughan and double trouble,crossfire,spotify:track:5bAOP88AnFD11mTj0HisF2,0.477,0.715,8,-7.81,1,0.0329,0.037,0.00852,0.0991,0.891,116.102,249893,4
1676,joe satriani,the crush of love,spotify:track:4vqZWxg1eAD9HaRtW3QU5v,0.589,0.911,9,-5.929,0,0.0291,0.0474,0.922,0.0877,0.83,108.752,261627,4
1677,38 special,second chance,spotify:track:0RAn8LOs5QVMLy2xH30bUj,0.664,0.426,10,-12.852,1,0.0282,0.166,0,0.0652,0.518,118.785,304693,4
1678,electronic,getting away with it,spotify:track:1cZcQDZzx940vWz9PFRY20,0.601,0.746,5,-7.15,1,0.0255,0.000877,0.000327,0.124,0.622,125.996,314693,4
1679,julian lennon,now you're in heaven,spotify:track:7qIuUt5jevCoTBcUmUcfOe,0.631,0.936,2,-7.167,1,0.0314,0.441,0.000204,0.0478,0.825,128.269,219307,4
1680,melissa etheridge,similar features,spotify:track:5TGeIu3Sxqs3DkOrdRcUQ6,0.495,0.461,11,-14.538,0,0.0415,0.399,0,0.0606,0.426,207.005,281373,4
1681,big audio dynamite,contact,spotify:track:6wgPoJuQVls4SkJMPlrogR,0.738,0.716,10,-14.475,0,0.0443,0.0607,0.00055,0.34,0.771,126.363,283493,4
1682,mike + the mechanics,the living years,spotify:track:7tJnjRY2js0yXtNUWE4fgF,0.518,0.417,8,-13.268,1,0.0325,0.58,0,0.0722,0.311,97.63,330267,4
1684,jethro tull,kissing willie,spotify:track:7chcocVTJEX104AhJCQD2k,0.545,0.785,0,-8.828,1,0.0337,0.0434,0.0265,0.384,0.714,144.922,212813,4
1685,chris rea,working on it,spotify:track:2fCXGyWLazfdiChzAkm6Wq,0.57,0.815,4,-11.413,1,0.0676,0.22,4.23e-05,0.444,0.329,127.693,265227,4
1686,aerosmith,janie's got a gun,spotify:track:5fMwvrqujbQjUxcNPcYrUF,0.633,0.823,5,-5.792,1,0.0287,0.0516,0.000496,0.188,0.444,115.107,330533,4
1688,red hot chili peppers,knock me down,spotify:track:1zZvPumuScWPZKZOCC6yq0,0.56,0.969,0,-3.629,1,0.054,0.00246,2.78e-06,0.214,0.585,123.954,223387,4
1690,rush,marathon,spotify:track:2P0x26YpGzXDddtQEc171e,0.441,0.937,11,-6.361,1,0.0631,0.00675,0.0203,0.805,0.471,156.559,369533,4
1691,camper van beethoven,pictures of matchstick men,spotify:track:5LPx6fu4vKk8FheRq2DAn0,0.39,0.836,7,-9.975,1,0.0764,0.00818,0.000151,0.0601,0.372,161.593,249693,4
1692,rush,show don't tell,spotify:track:7kyZkuQ6syH7mvANlbJiXe,0.586,0.785,0,-10.614,1,0.034,0.00248,0.0861,0.0777,0.543,115.788,300467,4
1693,tom petty,love is a long road,spotify:track:4PJEK76V3A1S0XzZJuTWh7,0.639,0.621,4,-10.851,1,0.0316,0.03,7.59e-05,0.0863,0.496,116.333,247600,4
1694,tangier,on the line,spotify:track:1RTp8evtxWfHEo43pV3tUZ,0.448,0.777,2,-8.604,1,0.0309,0.0692,0.000182,0.075,0.566,91.305,282387,4
1696,morrissey,"ouija board, ouija board",spotify:track:2yU3fXnMl3pghaWaHwDwWz,0.631,0.715,2,-6.402,1,0.0247,0.349,4.93e-05,0.125,0.529,105.016,226840,4
1697,boris grebenshikov,radio silence,spotify:track:7dplMFgD9QfLKGQYQFLxIa,0.499,0.944,4,-10.743,1,0.0453,0.0642,0.000336,0.187,0.609,93.588,235800,4
1698,kc and the sunshine band,please don't go,spotify:track:6dw6BquK0Mv72p6HpusqKN,0.482,0.615,6,-11.093,1,0.0398,0.00888,1.78e-06,0.0431,0.437,96.307,230533,4
1699,"blondie
",call me,spotify:track:7HKxTNVlkHsfMLhigmhC0I,0.554,0.833,2,-6.667,0,0.0347,0.000646,0.0025,0.0737,0.773,142.673,212227,4
1700,"lipps, inc.",funkytown,spotify:track:5dIKF6uVJ206hj0pO0gg0I,0.893,0.509,0,-10.136,1,0.0659,0.00154,0.515,0.0783,0.334,122.478,469347,4
1701,paul mccartney,coming up (live at glasgow),spotify:track:0Ix1999mTT1A3TF6Bywgv5,0.578,0.751,9,-7.803,1,0.0366,0.147,0.000499,0.627,0.684,137.023,248933,4
1702,barbra streisand,woman in love,spotify:track:1pTGc8pwyo6xtgXBKCBcFn,0.469,0.278,3,-16.311,0,0.028,0.248,0.000126,0.133,0.331,169.735,231840,4
1703,daryl hall and john oates,kiss on my list,spotify:track:7cDzJyC95jtGO9zAeZsWOg,0.815,0.741,0,-9.478,1,0.031,0.434,0.115,0.0689,0.965,121.221,264987,4
1704,"kim carnes
",bette davis eyes,spotify:track:0odIT9B9BvOCnXfS0e4lB5,0.675,0.649,5,-10.271,1,0.0319,0.0204,0,0.0959,0.596,116.624,228000,4
1705,stars on 45,stars on 45,spotify:track:59BkBWQitTPgS1inzGfyI5,0.779,0.653,7,-10.827,1,0.0618,0.345,2.44e-06,0.475,0.968,122.569,286581,4
1706,diana ross and lionel richie,endless love,spotify:track:31hptTVHvUY0MdGG2LgXzh,0.453,0.394,10,-7.154,1,0.0251,0.335,0,0.14,0.203,93.381,266453,4
1707,daryl hall and john oates,private eyes,spotify:track:5HQ639Z3ms3hnZx0KfWnkp,0.85,0.938,9,-6.889,0,0.0415,0.409,0.000346,0.0582,0.84,120.826,217200,4
1708,"olivia newton-john
",physical,spotify:track:4gitetlGHZ9LfuJhwUhEhF,0.84,0.728,4,-8.473,0,0.0436,0.127,0.00114,0.114,0.74,124.066,225993,4
1709,daryl hall and john oates,i can't go for that (no can do),spotify:track:41dDygR3r7e926oGUXfrLt,0.889,0.441,0,-9.506,0,0.0379,0.0405,0.000788,0.038,0.963,110.565,307307,4
1710,the j. geils band,centerfold,spotify:track:1ynmMEK1fkyiZ6Z6F3ThEt,0.653,0.677,0,-12.244,1,0.0396,0.249,0,0.403,0.888,114.37,216533,4
1711,joan jett and the blackhearts,i love rock 'n' roll,spotify:track:2Cdvbe2G4hZsnhNMKyGrie,0.535,0.716,4,-5.025,1,0.0431,0.326,0,0.659,0.901,94.379,175173,4
1712,paul mccartney with stevie wonder,ebony and ivory,spotify:track:0yATc7YP21EFZRRpr8dNXQ,0.483,0.602,4,-7.798,1,0.0537,0.395,0,0.264,0.388,160.647,223254,4
1713,john mellencamp,jack and diane,spotify:track:43btz2xjMKpcmjkuRsvxyg,0.811,0.41,9,-8.214,1,0.0391,0.0365,6.63e-06,0.0799,0.626,103.965,254493,4
1714,men at work,who can it be now,spotify:track:5rfJ2Bq2PEL8yBjZLzouEu,0.805,0.479,4,-14.734,1,0.0436,0.0627,0.000143,0.104,0.962,128.411,201293,4
1715,joe cocker and jennifer warnes,up where we belong,spotify:track:1h22h211rde6dDCeW2hXpN,0.632,0.305,2,-11.842,1,0.0326,0.614,2.01e-05,0.0713,0.238,139.935,232573,4
1716,daryl hall and john oates,maneater,spotify:track:7j74lucZ59vqN67Ipe2ZcY,0.724,0.498,11,-13.083,0,0.0423,0.0405,8.56e-05,0.0761,0.823,88.825,273173,4
1717,patti austin and james ingram,"baby, come to me",spotify:track:0uhlvAoCMqW6JAedMCkIA1,0.57,0.631,7,-8.102,0,0.0333,0.194,0,0.397,0.45,91.008,208116,4
1718,"the police
",every breath you take,spotify:track:1JSTJqkT5qHq8MDJnJbRE1,0.82,0.452,1,-9.796,1,0.0348,0.543,0.00294,0.0714,0.74,117.401,253920,4
1719,eurythmics,sweet dreams (are made of this),spotify:track:1TfqLAPs4K3s2rJMoCokcS,0.692,0.711,0,-7.498,0,0.0317,0.225,0,0.12,0.875,125.135,216933,4
1720,kenny rogers with dolly parton,islands in the stream,spotify:track:6dnco8haegnJYtylV26cBq,0.617,0.411,8,-12.075,1,0.0373,0.675,1.04e-06,0.0886,0.738,203.934,251960,4
1721,paul mccartney and michael jackson,"say, say, say",spotify:track:3Sgh90BEu3PdwXbZwerKQd,0.805,0.513,10,-9.483,0,0.0642,0.714,0.000378,0.182,0.66,118.546,234904,4
